_source_file,time_raw,human_time,map_start_time_raw,map_end_time_raw,mod_name,consensus,extreme_99th,prob_rf,prob_et,prob_lr,prob_gb,human_time,attacker_name,target_name,mod_name,view_delta_deg,view_speed_deg_per_ms,view_best_delta_deg,view_best_speed_deg_per_sec,attacker_target_distance,attacker_xy_speed,attacker_z_speed,attacker_distance_last_second,target_xy_speed,target_z_speed,target_distance_last_second,missile_lifetime,missile_pitch,target_corpse_travel_distance,target_corpse_travel_z_distance
2020-06-24 negata-g 2v2.dm_26.dm_meta,207508,0:03:28,8254,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:03:28,^3Xen_Crypt,^7i,MOD_DISRUPTOR_SNIPER,0.2776086628,0.001051547937,0.2776086628,8.412384033,3294,0,0,97,0,258,151,,,836,836
2020-09-05 kejim 4v4.dm_26.dm_meta,10463255,0:10:06,9858431,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:10:06,^7flor_mourner_2,^7Padawan,MOD_DISRUPTOR_SNIPER,0,0,0.2760280669,8.364486694,4232,0,0,0,0,0,296,,,0,0
2018-08-15 talay 4v4.dm_26.dm_meta,895793,0:11:51,185468,1400561,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:11:51,^3Xen_Crypt,^5THE EVERRAPING,MOD_DISRUPTOR_SNIPER,0,0,0.2532223463,7.673404694,2744,0,0,0,380,284,385,,,588,295
2018-08-22 dosuun 4v4.dm_26.dm_meta,657933,0:08:58,120891,1383834,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:08:58,^3Xen_Crypt,^3I^1n^0glorious,MOD_DISRUPTOR_SNIPER,0.1539066583,0.002331919037,0.2217088938,6.7184515,3365,0,0,0,0,0,1,,,0,0
2018-05-25 taloraan 4v4.dm_26.dm_meta,1036641,0:14:17,180621,1395747,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:14:17,^3Xen_Crypt,^3L^7G,MOD_DISRUPTOR_SNIPER,0.1087590978,0.003295730334,0.2153572589,6.525977612,4344,0,0,265,440,298,478,,,70,28
2020-07-03 telti 4v4.dm_26.dm_meta,2071459,0:11:47,1365985,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:11:47,^3Xen_Crypt,^7DJ Wielki Huj,MOD_DISRUPTOR_SNIPER,0.02197265625,8.32E-05,0.2105394453,6.379983425,3832,0,0,0,0,0,0,,,0,0
2019-05-17 nelvaan 4v4.dm_26.dm_meta,677069,0:10:16,62411,1295258,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:10:16,^3Xen_Crypt,^5ski,MOD_DISRUPTOR_SNIPER,0,0,0.1950653493,5.911071301,1644,0,0,10,0,0,1021,,,0,0
2020-05-16 manaan 4v3.dm_26.dm_meta,734522,0:09:01,195170,1340930,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:09:01,^7xen,^7lg,MOD_DISRUPTOR_SNIPER,0,0,0.1745754778,5.290165901,2757,0,0,0,0,0,500,,,0,0
2020-04-26 telti 8v7.dm_26.dm_meta,1636152,0:05:25,1312455,2138346,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:05:25,^7xenplaying9s,^7CYD BASE ONLY,MOD_DISRUPTOR_SNIPER,0.1593964398,0.0006037743879,0.1593964398,4.83019495,3591,0,0,57,0,0,0,,,0,0
2018-05-30 ramodi 4v4.dm_26.dm_meta,1164648,0:16:04,201510,1416636,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:16:04,^3Xen_Crypt,,MOD_DISRUPTOR_SNIPER,0,0,0.1532189101,4.642997265,1313,0,0,137,665,147,1009,,,300,18
2020-08-28 kejim 3v3 (2).dm_26.dm_meta,4057869,0:00:25,4034076,4898115,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:00:25,^3Xen_Crypt,^7lg,MOD_DISRUPTOR_SNIPER,0,0,0.1373291016,4.161488056,3343,0,0,0,314,0,545,,,14,0
2020-05-17 sert��o_alpha7 4v4 (3).dm_26.dm_meta,3430419,0:12:41,2670165,3884235,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:12:41,^3Xen_Crypt,^7CYD BASE ONLY (or sertao,MOD_DISRUPTOR_SNIPER,0,0,0.1328619123,4.026118755,3963,0,0,500,254,345,424,,,110,90
2020-02-08 telti 4v4.dm_26.dm_meta,966149,0:12:49,198734,1412837,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:12:49,^1Sabby,^7FP,MOD_DISRUPTOR_SNIPER,0,0,0.1292937249,3.917991638,5694,0,0,0,0,0,639,,,0,0
2020-06-28 kejim 2v2.dm_26.dm_meta,712610,0:10:37,76568,,MOD_DISRUPTOR,bad,TRUE,,,,,0:10:37,^3Xen_Crypt,^7lg,MOD_DISRUPTOR,0,0,0.1105477959,3.349933147,2862,153,0,343,130,0,1,,,3,0
2020-05-17 sert��o_alpha7 4v4 (3).dm_26.dm_meta,3653070,0:16:24,2670165,3884235,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:16:24,^3Xen_Crypt,^7CYD BASE ONLY (or sertao,MOD_DISRUPTOR_SNIPER,0,0,0.09386722744,2.844461441,2851,0,0,0,266,0,281,,,8,0
2020-04-19 telti 4v4.dm_26.dm_meta,1297931,0:19:39,120128,1335089,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:19:39,^3Xen_Crypt,^7Padawan,MOD_DISRUPTOR_SNIPER,0.005493164063,0.0001664595184,0.07225129008,2.189433098,5829,0,0,0,0,0,0,,,0,0
2020-05-03 sertao_alpha2 4v4.dm_26.dm_meta,7592664,0:17:55,7054269,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:17:55,^3Xen_Crypt,^0Fl^2y^0nn,MOD_DISRUPTOR_SNIPER,0,0,0.07141113281,2.163973808,4350,0,0,0,0,0,66,,,0,0
2019-01-18 kejim 4v4 1624.dm_26.dm_meta,136727,0:01:43,34691,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:01:43,^3Insect_Glaive,^7Padawan,MOD_DISRUPTOR_SNIPER,0,0,0.06429583579,1.948358655,3049,0,0,53,431,334,414,,,36,11
2018-05-05 kharzet 2v2.dm_26.dm_meta,2515140,0:18:41,1394658,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:18:41,^3Xen_Base,^7first mate kres,MOD_DISRUPTOR_SNIPER,0.01737090945,0.0005263912026,0.06141544133,1.861073971,3045,0,0,0,0,0,190,,,0,0
2018-05-14 telti 4v4.dm_26.dm_meta,853219,0:14:13,8650,994228,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:14:13,^3Xenardo:|,^7nero,MOD_DISRUPTOR_SNIPER,0.01647949219,0.0004993785406,0.06042480469,1.831054688,2802,0,0,0,0,0,12,,,0,0
2020-05-16 manaan 2v2.dm_26.dm_meta,1487520,0:02:27,1342089,2556258,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:02:27,^7xen,^7<@248198723589373953>,MOD_DISRUPTOR_SNIPER,0,0,0.05437954888,1.647865176,5069,0,0,0,0,0,1125,,,0,0
2020-08-28 telti 4v4 (2).dm_26.dm_meta,1827849,0:06:47,1422411,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:06:47,^3Xen_Crypt,^7Seaal,MOD_DISRUPTOR_SNIPER,0.02264889516,0.0003431650694,0.02264889516,0.6863301396,5891,133,30,11,0,0,233,,,0,0
2018-07-12 kejim 2v2.dm_26.dm_meta,261865780,0:11:26,261180436,262385860,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:11:26,^3Xen_Crypt,^4^^7Seef^4.,MOD_DISRUPTOR_SNIPER,0,0,0.02197265625,0.6658380628,3291,0,0,0,0,0,5,,,0,0
2020-08-22 sikurd 4v4 (2).dm_26.dm_meta,2321170,0:13:40,1502704,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:13:40,^3Xen_Crypt,^7csr,MOD_DISRUPTOR_SNIPER,0,0,0.01647949219,0.499378562,2996,0,0,15,0,0,0,,,0,0
2020-09-19 manaan 4v4 (2).dm_26.dm_meta,2049246,0:08:06,1564872,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:08:06,^7xenifneeded,^7seeker(tired),MOD_DISRUPTOR_SNIPER,0.01098632813,8.32E-05,0.01098632813,0.3329190314,5018,0,0,0,0,0,0,,,0,0
2018-06-08 kejim 3v3.dm_26.dm_meta,493024,0:08:13,4690,,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:08:13,^3Xen_Crypt,^7Difficulter,MOD_DISRUPTOR_SNIPER,0,0,0,0,3361,0,0,14,0,0,0,,,0,0
2018-06-15 dosuun 4v4.dm_26.dm_meta,1949289,0:09:48,1362021,2038323,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:09:48,^3Xen_Crypt,^7jawa,MOD_DISRUPTOR_SNIPER,0,0,0,0,2880,0,0,0,0,0,0,,,0,0
2018-07-13 kharzet 5v5.dm_26.dm_meta,2033703,0:09:47,1447359,2273745,MOD_DISRUPTOR_SNIPER,bad,TRUE,,,,,0:09:47,^3Xen_Crypt,^7jawa,MOD_DISRUPTOR_SNIPER,0,0,0,0,3361,0,0,0,0,0,10,,,0,0
0015_ctf4.dm_26.dm_meta,68974612,0:04:09,68726551,69537790,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:04:09,^3Xen_Crypt,the overhaling beast,MOD_TRIP_MINE_SPLASH,11.44035149,0.3466773033,129.4719849,3923.393555,244,67,0,653,518,256,440,,,666,485
0202_rocket_ctf1.dm_26.dm_meta,30173850,0:18:51,29063450,30594850,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:18:51,^4{^7JOC^4}^3Xen_Crypt^4{^1JGM^4},Minder,MOD_TRIP_MINE_SPLASH,92.07061768,0.3682824671,140.2636414,4250.413574,192,82,0,730,135,479,93,,,41,0
0850_pistol (1).dm_26.dm_meta,14393100,0:12:32,13662500,14853750,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:12:32,^3Xen_Crypt,^3Ian Jandos,MOD_TRIP_MINE_SPLASH,13.29343033,0.2658686042,35.43684769,1073.843872,95,342,85,417,91,212,350,,,78,7
0850_pistol.dm_26.dm_meta,14393100,0:12:32,13662500,14853750,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:12:32,^3Xen_Crypt,^3Ian Jandos,MOD_TRIP_MINE_SPLASH,13.29343033,0.2658686042,35.43684769,1073.843872,95,342,85,417,91,212,350,,,78,7
2020-05-08 ctf1 6v6.dm_26.dm_meta,1108144,0:18:28,8683,1713760,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:18:28,^3Xen_Crypt,^5 Dolphin ^1Frenzy,MOD_TRIP_MINE_SPLASH,1.788883209,0.0542085804,85.82363892,2600.716309,506,70,995,640,427,328,223,,,210,4
2020-06-22 kejim 1v1.dm_26.dm_meta,1572326,0:08:34,1317269,,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:08:34,^3Xen_Crypt,^7Padawan,MOD_TRIP_MINE_SPLASH,0,0,4.900247097,148.4923401,88,1402,1698,37,481,1732,37,,,1033,31
awb_chase_ctf_talay_039_smooth.dm_26.dm_meta,358175730,0:01:57,358059702,,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:01:57,,jawa,MOD_TRIP_MINE_SPLASH,15.33647537,0.1161854193,174.6390533,5292.092773,255,270,0,247,851,129,653,,,1338,609
awb_offense_ctf4_042_smooth.dm_26.dm_meta,26618200,0:08:56,26084050,27285200,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:08:56,^7Khalifa^5_^7aw^5b,Mahdi^5_^7f^5p,MOD_TRIP_MINE_SPLASH,0,0,52.0788765,1578.147827,2983,244,52,241,485,202,407,,,104,90
awb_offense_ctf4_042_smooth.dm_26.dm_meta,27136100,0:17:33,26084050,27285200,MOD_TRIP_MINE_SPLASH,bad,TRUE,,,,,0:17:33,^7Khalifa^5_^7aw^5b,s3,MOD_TRIP_MINE_SPLASH,26.06988907,0.1042795554,174.1382294,5276.916016,112,99,127,401,489,872,383,,,142,105
1013_rocket.dm_26.dm_meta,56727600,0:11:55,56222500,57287350,MOD_THERMAL,bad,TRUE,,,,,0:11:55,^3Xen_Crypt,Zombie kitty [uk],MOD_THERMAL,115.4259186,0.3847530484,147.8096161,4479.079102,115,584,167,553,285,158,202,50,-22,37,0
2 Xeno mpctf_talay 2020-08-07_19-57-33.dm_26.dm_meta,1316085,0:18:40,196461,1412082,MOD_THERMAL,bad,TRUE,,,,,0:18:40,^3Xeno,^7x,MOD_THERMAL,42.06216431,0.3186527491,95.7598114,2901.8125,158,527,114,580,468,114,449,165,1,25,11
2018-01-27 talay 4v4.dm_26.dm_meta,389144,0:04:10,140027,,MOD_THERMAL,bad,TRUE,,,,,0:04:10,^3Xen_Crypt,^7rageplaying,MOD_THERMAL,0,0,5.209098339,157.8514709,360,0,1102,517,435,268,444,297,11,119,51
2018-04-29 kharzet 4v4.dm_26.dm_meta,845142,0:10:37,208836,1423533,MOD_THERMAL,bad,TRUE,,,,,0:10:37,^3Xen_Crypt,^7Nero,MOD_THERMAL,13.09894943,0.3969378471,34.82748413,1055.378296,36,595,121,526,477,129,223,99,-21,29,0
2018-05-26 kharzet 4v4.dm_26.dm_meta,275360,0:03:14,82508,1297238,MOD_THERMAL,bad,TRUE,,,,,0:03:14,^3Xen_Crypt,,MOD_THERMAL,31.9114933,0.3223383129,65.86501312,1995.909546,80,662,335,372,334,48,333,,,157,65
2018-06-16 dantooine 4v4.dm_26.dm_meta,1361060,0:21:20,81650,1423958,MOD_THERMAL,bad,TRUE,,,,,0:21:20,^3Xen_Crypt,^0S^7ony,MOD_THERMAL,18.68616867,0.5662475228,94.9703598,2877.889648,49,351,101,349,727,71,500,33,-16,49,0
2018-07-29 kejim 3v3.dm_26.dm_meta,86429008,0:06:13,86057131,,MOD_THERMAL,bad,TRUE,,,,,0:06:13,^3Xen_Crypt,^7AmprE,MOD_THERMAL,30.75280571,0.3106344044,47.70734024,1445.677002,197,944,574,988,308,459,299,165,36,68,54
2019-06-08 dantooine 4v4 0451.dm_26.dm_meta,520187,0:06:03,158771,1373633,MOD_THERMAL,bad,TRUE,,,,,0:06:03,^3Xen_Crypt,^6_^0ls's fa^6i^0thful a^6l^0ly,MOD_THERMAL,27.58831787,0.2786698639,76.18507385,2308.638672,34,786,158,393,370,184,316,99,-11,31,4
2020-01-11 kejim 4v4.dm_26.dm_meta,636813,0:06:02,276453,1491249,MOD_THERMAL,bad,TRUE,,,,,0:06:02,^3Xen_Crypt,^7base,MOD_THERMAL,37.92477417,0.2873089015,43.50232697,1318.252319,169,568,171,421,272,8,411,99,43,258,173
2020-01-31 kharzet 4v4.dm_26.dm_meta,922329,0:13:51,92115,1347138,MOD_THERMAL,bad,TRUE,,,,,0:13:51,^3Xen_Crypt,^5ski,MOD_THERMAL,21.15450287,0.3205227852,34.95837021,1059.344604,32,517,66,310,408,214,348,33,-18,41,0
2020-02-08 kharzet 4v4 1302.dm_26.dm_meta,771350,0:09:28,207413,1419371,MOD_THERMAL,bad,TRUE,,,,,0:09:28,^3Xen_Crypt,^7kres,MOD_THERMAL,14.64882851,0.4439038932,53.25384521,1613.75293,110,322,54,292,322,283,497,99,17,397,161
2020-02-15 talravin 4v4.dm_26.dm_meta,1248398,0:17:44,189791,1500287,MOD_THERMAL,bad,TRUE,,,,,0:17:44,^3Xen_Crypt,^7Coronvirus-Chan,MOD_THERMAL,3.975916386,0.04016077146,146.2929688,4433.120117,210,763,316,860,937,412,571,198,-5,174,31
2020-03-22 rattatak 5v5.dm_26.dm_meta,836030,0:06:16,463724,1675781,MOD_THERMAL,bad,TRUE,,,,,0:06:16,^3Xen_Crypt,^7M^0er^6c^0e^7r SPEC,MOD_THERMAL,6.121908665,0.09275618941,159.5868378,4835.964844,31,121,173,442,976,216,512,,,344,83
2020-04-17 talravin 4v4.dm_26.dm_meta,979848,0:14:36,104886,1319880,MOD_THERMAL,bad,TRUE,,,,,0:14:36,^3Xen_Crypt,^0ent,MOD_THERMAL,11.2812233,0.3418552577,55.7743988,1690.133301,80,29,343,928,316,46,222,66,33,173,61
2020-04-18 kejim 4v4 (2).dm_26.dm_meta,1305917,0:18:58,169397,1383236,MOD_THERMAL,bad,TRUE,,,,,0:18:58,^3Xen_Crypt,^7teh,MOD_THERMAL,0,0,73.18531799,2217.736816,99,1030,198,921,127,646,318,99,54,191,34
2020-04-26 kejim 4v4.dm_26.dm_meta,1152731,0:17:55,79472,1546982,MOD_THERMAL,bad,TRUE,,,,,0:17:55,^3Xen_Crypt,^0n^2o^0de^2js,MOD_THERMAL,0,0,149.3294373,4525.134277,177,436,0,418,725,110,464,231,6,100,0
2020-05-10 kharzet 4v4.dm_26.dm_meta,314436,0:02:10,185670,1280676,MOD_THERMAL,bad,TRUE,,,,,0:02:10,^3Xen_Crypt,^7i miss kitten,MOD_THERMAL,0,0,24.16045952,732.1351318,37,558,43,318,358,1045,534,66,-7,55,40
2020-05-16 kharzet 4v4.dm_26.dm_meta,579389,0:05:30,250874,1465802,MOD_THERMAL,bad,TRUE,,,,,0:05:30,^3Xen_Crypt,^7unlagged,MOD_THERMAL,14.84484386,0.4498437643,35.80488968,1084.996704,30,476,145,312,528,209,325,,,46,0
2020-05-20 ctf2 5v5.dm_26.dm_meta,407475,0:03:48,180450,,MOD_THERMAL,bad,TRUE,,,,,0:03:48,^3Xen_Crypt,^7D^4evastator,MOD_THERMAL,7.260745049,0.2904298007,77.93408966,2361.63916,186,280,187,267,298,285,292,225,-36,21,0
2020-05-20 kejim 4v4 (2).dm_26.dm_meta,834780,0:10:01,234510,1449405,MOD_THERMAL,bad,TRUE,,,,,0:10:01,^3Xen_Crypt,^3Pro_Crypt,MOD_THERMAL,0,0,159.5041809,4833.459961,75,642,13,389,229,135,311,33,-13,9,0
2020-08-07 talay 4v4.dm_26.dm_meta,1316085,0:18:40,197220,1412082,MOD_THERMAL,bad,TRUE,,,,,0:18:40,^3Xeno,^7x,MOD_THERMAL,42.06216431,0.3186527491,95.7598114,2901.8125,158,527,114,580,468,114,449,165,1,25,11
2020-08-08 trieron 4v4.dm_26.dm_meta,3452571,0:10:56,2649384,3978921,MOD_THERMAL,bad,TRUE,,,,,0:10:56,^3Xen_Crypt,^7Seaal (base only),MOD_THERMAL,0,0,22.32838821,676.6177979,495,195,784,376,130,430,0,1617,7,19,0
2020-08-10 dantooine 4v4.dm_26.dm_meta,1421285,0:15:55,467519,1671227,MOD_THERMAL,bad,TRUE,,,,,0:15:55,^3Xeno,^7NA egyed andre,MOD_THERMAL,25.77551842,0.1301793903,145.4970093,4409.000488,126,454,26,375,806,197,526,132,-11,619,2
2020-08-21 manaan 3v3.dm_26.dm_meta,162518948,0:03:35,162305141,,MOD_THERMAL,bad,TRUE,,,,,0:03:35,^3Xen_Crypt,^7Padawan,MOD_THERMAL,20.93130493,0.3171409965,113.6416016,3443.684814,76,379,70,310,691,829,603,66,-16,97,31
2020-09-01 talay 4v4.dm_26.dm_meta,263843,0:00:38,226916,1449203,MOD_THERMAL,bad,TRUE,,,,,0:00:38,^3Xen_Crypt,^7flor(zniesmaczony),MOD_THERMAL,9.200041771,0.2787891328,39.2146492,1188.322754,76,349,272,259,304,90,208,33,28,563,469
2020-09-15 illimiran 4v4.dm_26.dm_meta,910016,0:09:49,322253,1536950,MOD_THERMAL,bad,TRUE,,,,,0:09:49,^3Xen_Crypt,^7lg,MOD_THERMAL,21.19257927,0.3210996985,59.52953339,1803.925293,126,579,145,430,655,311,383,132,-36,118,0
